1871.9	1898.5	char=FORREST tags=la,neg,self,sadness,face arousal=-0.78 val_pos=0.11 val_neg=0.78
1871.9	1898.5	char=FORRESTVO tags=la,neg,self,sadness,verbal arousal=-0.89 val_pos=0.11 val_neg=0.89
1871.9	1898.5	char=MAN tags=pos,verbal arousal=0.11 val_pos=0.56 val_neg=0.00
1901.8	1907.4	char=FORREST tags=pos,other,face arousal=0.00 val_pos=0.56 val_neg=0.22
1907.4	1915.9	char=FORREST tags=other,face arousal=-0.11 val_pos=0.44 val_neg=0.11
1915.9	1951.5	char=CROWD tags=pos,happiness,audio arousal=0.33 val_pos=0.78 val_neg=0.00
1966.8	1978.5	char=FORREST tags=pos,other,love,face arousal=-0.11 val_pos=1.00 val_neg=0.00
1978.5	1998.9	char=FORREST tags=pos,other,face arousal=-0.22 val_pos=0.67 val_neg=0.00
1984.6	1998.9	char=JENNY tags=neg,other,face arousal=-0.33 val_pos=0.00 val_neg=0.78
1998.9	2001.6	char=JENNY tags=ha,neg,other,face,gesture arousal=0.56 val_pos=0.00 val_neg=1.00
1998.9	2001.6	char=FORREST tags=pos,other arousal=-0.33 val_pos=0.56 val_neg=0.00
1998.9	2003.0	char=MAN tags=ha,neg,other,face,gesture arousal=0.83 val_pos=0.11 val_neg=0.89
2001.6	2013.8	char=JENNY tags=ha,neg,other,gesture arousal=1.00 val_pos=0.00 val_neg=1.00
2001.6	2003.0	char=FORREST tags=ha,neg,other,context,face arousal=0.56 val_pos=0.33 val_neg=0.89
2003.0	2025.1	char=FORREST tags=ha,neg,other,face arousal=1.00 val_pos=0.11 val_neg=1.00
2003.0	2013.8	char=MAN tags=ha,neg,other,gesture arousal=0.56 val_pos=0.00 val_neg=0.56
2005.5	2017.3	char=CROWD tags=pos arousal=-0.11 val_pos=0.56 val_neg=0.11
2013.8	2045.4	char=JENNY tags=ha,neg,other,face,gesture,verbal arousal=0.78 val_pos=0.00 val_neg=1.00
2029.0	2038.0	char=FORREST tags=neg,other,verbal arousal=0.33 val_pos=0.11 val_neg=1.00
2038.0	2042.0	char=FORREST tags=neg arousal=-0.11 val_pos=0.00 val_neg=0.67
2042.0	2049.6	char=FORREST tags=la,pos,neg,other,love,face,verbal arousal=-0.56 val_pos=0.61 val_neg=0.56
2045.4	2049.6	char=JENNY tags=neg,other,face,gesture,verbal arousal=0.00 val_pos=0.00 val_neg=1.00
2049.6	2073.3	char=JENNY tags=la,neg,self,other,sadness,face,gesture,verbal arousal=-0.56 val_pos=0.00 val_neg=1.00
2049.6	2073.3	char=FORREST tags=la,neg,self,sadness,face,verbal arousal=-0.67 val_pos=0.22 val_neg=0.78
2073.3	2089.7	char=JENNY tags=la,neg,self,sadness,face arousal=-0.78 val_pos=0.00 val_neg=1.00
2073.3	2083.2	char=FORREST tags=neg,other,fear,face,verbal arousal=-0.22 val_pos=0.11 val_neg=1.00
2083.2	2103.4	char=FORREST tags=neg,other,fear,face arousal=0.33 val_pos=0.00 val_neg=0.83
2089.7	2103.4	char=JENNY tags=neg,self,sadness,face,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
