onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
5527.000	0.400	vor				APPR		
5527.400	0.100	dem				ART		
5527.500	0.300	Gerät		setting_new;object		NN		
5527.800	0.800	Forrest		mname		NN		
5528.600	0.200	hockt				VVFIN		
5528.800	0.200	mit				APPR		
5529.000	0.100	einer				ART		
5529.100	0.400	Cola		object		NN		
5529.500	0.100	auf				APPR		
5529.600	0.100	der				ART		
5529.700	0.500	Fensterbank		roomgeo		NN		
5530.200	0.700	und				KON		
5530.900	0.400	beobachtet				VVFIN		
5531.300	0.200	sie				PPER		
5531.500	10.400	sie				PPER		
5541.900	0.200	küsst				VVFIN		
5542.100	0.100	ihn				PPER		
5542.200	0.100	auf				APPR		
5542.300	0.200	die				ART		
5542.500	0.300	Schläfe		head		NN		
5542.800	0.100	und				KON		
5542.900	0.400	schaltet				VVFIN		
5543.300	0.000	aus				PTKVZ		
5543.300	1.700	Forrest#sieht		#	#	#		
5545.000	0.200	ihr				PPER		
5545.200	0.100	nach				PTKVZ		
5545.300	1.000	entschlossen				ADJD		
5546.300	0.300	stellt				VVFIN		
5546.600	0.100	er				PPER		
5546.700	0.100	seine				PPOSAT		
5546.800	0.300	Cola		object		NN		
5547.100	0.200	ab				PTKVZ		
5547.300	1.500	Jenny		fname		NE		
5548.800	0.300	steigt				VVFIN		
5549.100	0.100	die				ART		
5549.200	0.300	Treppe		roomgeo		NN		
5549.500	0.200	hoch				PTKVZ		
5549.700	0.600	unten				ADV		
5550.300	0.200	kommt				VVFIN		
5550.500	0.400	Forrest		mname		NN		
5550.900	0.100	in				APPR		
5551.000	0.100	den				ART		
5551.100	0.200	Flur		locale		NN		
5551.300	2.500	Jenny		fname		NE		
5553.800	0.200	dreht				VVFIN		
5554.000	0.200	sich				PRF		
5554.200	0.500	ernst				ADJD		
5554.700	0.100	zu				APPR		
5554.800	0.100	ihm				PPER		
5554.900	0.200	um				PTKVZ		
5556.500	33.600	Forrest#geht		#	#	#		
5590.100	0.300	durch				APPR		
5590.400	0.100	die				ART		
5590.500	0.800	Fliegengittertür		roomgeo		NN		
5591.300	0.200	nach				APPR		
5591.500	0.300	draußen				ADV		
5591.800	3.900	auf				APPR		
5595.700	0.100	der				ART		
5595.800	0.400	Veranda		locale_recur		NN		
5596.200	0.400	stemmt				VVFIN		
5596.600	0.100	er				PPER		
5596.700	0.000	die				ART		
5596.700	0.400	Hände		bodypart		NN		
5597.100	0.100	in				APPR		
5597.200	0.100	die				ART		
5597.300	0.300	Hüften		body		NN		
5597.600	0.100	und				KON		
5597.700	0.400	bleibt				VVFIN		
5598.100	0.500	abgewandt				ADJD		
5598.600	0.300	stehen				VVINF		
5598.900	1.200	Jenny		fname		NE		
5600.100	0.300	geht				VVFIN		
5600.400	0.200	nach				APPR		
5600.600	0.300	oben		locale_recur	local 	ADV		
5600.900	1.700	das				ART		
5602.600	0.400	dunkle				ADJA		
5603.000	0.100	Haus				NN		
5603.100	0.500	im				APPRART		
5603.600	0.600	strömenden				ADJA		
5604.200	0.400	Regen		setting_rec;++		NN		
5604.600	5.200	Forrest				NN		
5609.800	0.300	liegt				VVFIN		
5610.100	0.100	im				APPRART		
5610.200	0.100	Bett		locale_recur		NN		
5610.300	1.000	draußen				ADV		
5611.300	0.500	geht#Jenny		#	#	#		
5611.800	0.200	im				APPRART		
5612.000	0.200	Nachthemd		body		NN		
5612.200	0.300	am				APPRART		
5612.500	0.400	Fenster		roomgeo		NN		
5612.900	0.100	vorbei				PTKVZ		
5613.000	0.800	er				PPER		
5613.800	0.300	öffnet				VVFIN		
5614.100	0.000	die				ART		
5614.100	0.100	Augen		face		NN		
5617.300	0.500	Jenny		fname		NE		
5617.800	0.400	bleibt				VVFIN		
5618.200	0.100	an				APPR		
5618.300	0.100	der				ART		
5618.400	0.200	Tür		roomgeo		NN		
5618.600	0.300	stehen				VVFIN		
5618.900	0.300	und				KON		
5619.200	0.100	sieht				VVFIN		
5619.300	0.200	ihn				PPER		
5619.500	0.100	an				PTKVZ		
5619.600	1.100	Forrest		mname		NN		
5620.700	0.400	richtet				VVFIN		
5621.100	0.200	sich				PRF		
5621.300	0.200	etwas				PIS		
5621.500	0.200	auf				PTKVZ		
5621.700	1.100	sie				PPER		
5622.800	0.300	schlüpft				VVFIN		
5623.100	0.200	unter				APPR		
5623.300	0.200	seine				PPOSAT		
5623.500	0.300	Decke		object		NN		
5623.800	3.200	und				KON		
5627.000	0.200	legt				VVFIN		
5627.200	0.100	sich				PRF		
5627.300	0.200	auf				APPR		
5627.500	0.200	ihn				PPER		
5627.700	3.900	sie				PPER		
5631.600	0.300	gibt				VVFIN		
5631.900	0.100	ihm				PPER		
5632.000	0.100	einen				ART		
5632.100	0.200	Kuss				NN		
5632.300	0.200	auf				APPR		
5632.500	0.200	den				ART		
5632.700	0.000	Mund		face		NN		
5632.700	3.900	die				ART		
5636.600	0.400	beiden				PIS		
5637.000	0.300	küssen				VVFIN		
5637.300	0.200	sich				PRF		
5637.500	0.300	innig				ADJD		
5637.800	1.200	zaghaft				ADJD		
5639.000	0.100	hebt				VVFIN		
5639.100	0.200	Forrest		mname		NN		
5639.300	0.300	die				ART		
5639.600	0.400	Hände		bodypart		NN		
5640.000	1.300	und				KON		
5641.300	0.300	schließt				VVFIN		
5641.600	0.300	Jenny		fname		NN		
5641.900	0.100	in				APPR		
5642.000	0.200	seine				PPOSAT		
5642.200	0.200	Arme		bodypart		NN		
5649.300	1.500	durch				APPR		
5650.800	0.200	eine				ART		
5651.000	0.500	Gardine		roomgeo		NN		
5651.500	0.200	fällt				VVFIN		
5651.700	0.100	der				ART		
5651.800	0.200	Blick				NN		
5652.000	0.200	auf				APPR		
5652.200	0.100	das				ART		
5652.300	0.200	Bett		furniture		NN		
5652.500	0.700	Jenny		fname		NE		
5653.200	0.400	zieht				VVFIN		
5653.600	0.100	ihr				PPOSAT		
5653.700	0.300	Nachthemd		body		NN		
5654.000	0.300	aus				PTKVZ		
5654.300	1.700	Forrest		mname		NN		
5656.000	0.400	umarmt				ADJD		
5656.400	0.100	sie				PPER		
5656.500	0.300	wieder				ADV		
5656.800	0.300	die				ART		
5657.100	0.100	beiden		persons		PIS		
5657.200	0.400	küssen				VVFIN		
5657.600	0.200	sich				PRF		
5657.800	0.300	weiter				PTKVZ		
5661.100	0.500	es				PPER		
5661.600	0.200	ist				VAFIN		
5661.800	0.100	hell		++		ADJD		
5661.900	1.500	vor				APPR		
5663.400	0.200	dem				ART		
5663.600	0.200	Haus		locale_recur		NN		
5663.800	2.400	in				APPR		
5666.200	0.300	Rock		body		NE		
5666.500	0.200	und				KON		
5666.700	0.200	Bluse		body		NN		
5666.900	0.400	kommt				VVFIN		
5667.300	0.200	Jenny		fname		NE		
5667.500	0.200	mit				APPR		
5667.700	0.100	ihrer				PPOSAT		
5667.800	0.700	Umhängetasche		object		NN		
5668.500	0.100	auf				APPR		
5668.600	0.200	die				ART		
5668.800	0.400	Veranda		locale_recur		NN		
5669.200	0.700	sie				PPER		
5669.900	0.300	eilt				VVFIN		
5670.200	0.200	über				APPR		
5670.400	0.100	den				ART		
5670.500	0.300	Rasen		roomgeo		NN		
5670.800	0.200	zu				APPR		
5671.000	0.100	einem				ART		
5671.100	0.300	Taxi		object		NN		
5676.400	0.400	der				ART		
5676.800	0.300	Fahrer		male		NN		
5677.100	0.300	hält				VVFIN		
5677.400	0.100	ihr				PPER		
5677.500	0.100	die				ART		
5677.600	0.400	Fronttür		object		NN		
5678.000	0.100	auf				PTKVZ		
5678.100	11.700	aus				APPR		
5689.800	0.300	einem				ART		
5690.100	0.300	Fenster		roomgeo		NN		
5690.400	0.200	im				APPRART		
5690.600	0.400	oberen				ADJA		
5691.000	0.100	Stock				NN		
5691.100	0.300	des				ART		
5691.400	0.200	Hauses		locale_recur		NN		
5691.600	0.800	unten				ADV		
5692.400	0.200	fährt				VVFIN		
5692.600	0.100	das				ART		
5692.700	0.200	Taxi		object		NN		
5692.900	0.400	davon				PTKVZ		
5697.000	2.600	Forrest		mname		NN		
5699.600	0.400	liegt				VVFIN		
5700.000	0.200	schlafend				ADJD		
5700.200	0.300	im				APPRART		
5700.500	0.000	Bett		furniture		NN		
5700.500	0.800	seine				PPOSAT		
5701.300	0.300	nackten				ADJA		
5701.600	0.100	Schultern		body		NN		
5701.700	0.600	gucken				VVFIN		
5702.300	0.200	unter				APPR		
5702.500	0.100	der				ART		
5702.600	0.200	Decke		object		NN		
5702.800	0.200	hervor				PTKVZ		
5703.000	3.300	auf				APPR		
5706.300	0.300	einer				ART		
5706.600	0.300	Kommode		furniture		NN		
5706.900	0.400	liegt				VVFIN		
5707.300	0.300	neben				APPR		
5707.600	0.200	Forrests		mname		NE		
5707.800	1.200	Tischtennisschläger		object		NE		
5709.000	0.500	seine				PPOSAT		
5709.500	0.400	goldene				ADJA		
5709.900	0.100	Tapferkeitsmedaille		object		NN		
5710.000	1.000	am				APPRART		
5711.000	0.200	blauen				ADJA		
5711.200	0.200	Band		object		NN		
5711.400	1.600	steht				VVFIN		
5713.000	0.100	im				APPRART		
5713.100	0.500	Morgenmantel		body		NE		
5713.600	0.200	mit				APPR		
5713.800	0.300	einem				ART		
5714.100	0.200	Glas		object		NN		
5714.300	0.200	Milch				NN		
5714.500	0.200	in				APPR		
5714.700	0.100	der				ART		
5714.800	0.400	Zimmertür		roomgeo		NN		
5715.200	0.500	und				KON		
5715.700	0.500	betracht				VVFIN		
5716.200	0.100	die				ART		
5716.300	0.400	Medaille		object		NN		
5716.700	0.400	ernst				ADJD		
5719.400	0.700	Jennys		fname		NE		
5720.100	0.200	Zimmer		locale		NE		
5720.300	0.300	ist				VAFIN		
5720.600	0.200	das				ART		
5720.800	0.200	Bett		furniture		NN		
5721.000	0.300	unberührt				ADJD		
5721.300	1.200	Forrest		mname		NN		
5722.500	0.200	steht				VVFIN		
5722.700	0.100	in				APPR		
5722.800	0.100	der				ART		
5722.900	0.200	Tür		roomgeo		NN		
5723.100	0.300	und				KON		
5723.400	0.300	starrt				VVFIN		
5723.700	0.200	darauf				PROAV		
5723.900	4.300	er				PPER		
5728.200	0.300	sitzt				VVFIN		
5728.500	0.100	im				APPRART		
5728.600	0.100	Wohnzimmer		locale_recur		NN		
5728.700	1.100	kerzengerade				ADJD		
5729.800	0.300	auf				APPR		
5730.100	0.200	der				ART		
5730.300	0.500	Fensterbank		roomgeo		NN		
5735.300	1.000	auf				APPR		
5736.300	0.200	der				ART		
5736.500	0.400	Veranda		locale_recur		NN		
5736.900	0.300	sitzt				VVFIN		
5737.200	0.500	Forrest		male		NN		
5737.700	0.400	reglos				ADJD		
5738.100	0.200	in				APPR		
5738.300	0.200	einem				ART		
5738.500	0.400	Schaukelstuhl		furniture		NN		
5738.900	0.800	er				PPER		
5739.700	0.200	hat				VAFIN		
5739.900	0.200	seine				PPOSAT		
5740.100	0.400	Laufschuhe		object		NN		
5740.500	0.200	an				PTKVZ		
5740.700	0.100	und				KON		
5740.800	0.300	sieht				VVFIN		
5741.100	0.200	vor				APPR		
5741.300	0.100	sich				PRF		
5741.400	0.200	hin				PTKVZ		
5749.300	0.800	Forrest		mname		NN		
5750.100	0.500	setzt#sein		#	#	#		
5750.600	0.400	rotes				ADJA		
5751.000	1.200	Bubba-Gump-Shrimp-Cappy		object		NN		
5752.200	0.200	auf				PTKVZ		
5755.400	0.400	und				KON		
5755.800	0.200	steht				VVFIN		
5756.000	0.100	auf				PTKVZ		
5760.000	0.400	er				PPER		
5760.400	0.200	steigt				VVFIN		
5760.600	0.100	von				APPR		
5760.700	0.300	der				ART		
5761.000	0.400	Veranda		roomgeo		NN		
5763.100	0.300	auf				APPR		
5763.400	0.200	dem				ART		
5763.600	0.400	Rasen		geo		NN		
5764.000	0.300	beginnt				VVFIN		
5764.300	0.100	er				PPER		
5764.400	0.100	zu				PTKZU		
5764.500	0.500	laufen				VVINF		
5765.000	1.200	wird				VAFIN		
5766.200	0.300	schneller				ADJD		
5766.500	1.200	und				KON		
5767.700	0.400	rennt				VVFIN		
5768.100	0.000	die				ART		
5768.100	0.400	Zufahrt		locale_recur		NN		
5768.500	0.400	entlang				PTKVZ		
5769.700	30.000	Forrest		male		NN		
5799.700	0.200	kommt				VVFIN		
5799.900	0.100	nach				APPR		
5800.000	0.300	Mississippi		setting_new		NE		
5800.300	3.700	auf				APPR		
5804.000	0.200	der				ART		
5804.200	0.200	Wartebank		setting_rec;furniture		NN		
5804.400	6.700	in				APPR		
5811.100	0.300	Santa				NE		
5811.400	0.500	Monica		setting_new		NE		
5811.900	0.300	läuft				VVFIN		
5812.200	0.300	Forrest		mname		NN		
5812.500	0.100	auf				APPR		
5812.600	0.200	dem				ART		
5812.800	0.200	Pier		geo		NN		
5813.000	0.200	bis				APPR		
5813.200	0.200	zum				APPRART		
5813.400	0.400	Geländer		roomgeo		NN		
5813.800	0.200	am				APPRART		
5814.000	0.300	Ende				NN		
5814.300	0.300	er				PPER		
5814.600	0.100	hat				VAFIN		
5814.700	0.200	etwas				ADV		
5814.900	0.400	längere				ADJA		
5815.300	0.000	Haare		head		NN		
5815.300	0.500	und				KON		
5815.800	0.200	einen				ART		
5816.000	0.300	Vollbart		face		NN		
5816.300	7.200	Forrest		mname		NN		
5823.500	0.300	erreicht				VVFIN		
5823.800	0.200	einen				ART		
5824.000	0.300	kleinen				ADJA		
5824.300	0.400	Leuchtturm		geo		NN		
5824.700	0.300	am				APPRART		
5825.000	0.500	Atlantik		setting_new		NE		
5826.300	16.800	auf				APPR		
5843.100	0.200	der				ART		
5843.300	0.500	Wartebank		setting_rec;furniture		NN		
5843.800	1.400	er				PPER		
5845.200	0.200	sieht				VVFIN		
5845.400	0.100	die				ART		
5845.500	0.100	Frau		female		NN		
5845.600	0.200	an				PTKVZ		
5845.800	11.200	Forrest		mname		NN		
5857.000	0.300	läuft				VVFIN		
5857.300	0.100	an				APPR		
5857.400	0.200	einem				ART		
5857.600	0.200	Fluss		setting_new;geo		NN		
5857.800	0.300	entlang				PTKVZ		
5858.100	0.600	unter				APPR		
5858.700	0.300	seinem				PPOSAT		
5859.000	0.300	Cappy#lugt		#	#	#		
5859.300	0.400	sein				PPOSAT		
5859.700	0.600	nacken-langes				ADJA		
5860.300	0.200	Haar		head		NN		
5860.500	0.300	hervor				PTKVZ		
5861.600	0.500	zwischen				APPR		
5862.100	0.300	reifen				ADJA		
5862.400	0.700	Weizenfeldern		setting_new;geo		NN		
5863.100	0.300	läuft				VVFIN		
5863.400	0.100	er				PPER		
5863.500	0.100	auf				APPR		
5863.600	0.300	einer				ART		
5863.900	0.400	einsamen				ADJA		
5864.300	0.600	schnurgerade				ADJA		
5864.900	0.600	Straße		geo		NN		
5865.500	1.200	auf				APPR		
5866.700	0.300	einer				ART		
5867.000	0.800	Feldstein-Brücke		setting_new;geo		NN		
5867.800	0.500	überquert				VVFIN		
5868.300	0.100	er				PPER		
5868.400	0.300	einen				ART		
5868.700	0.400	klaren				ADJA		
5869.100	0.200	Fluss		geo		NN		
5869.300	0.700	im				APPRART		
5870.000	0.300	Hintergrund				NN		
5870.300	0.800	schneebedeckte				ADJA		
5871.100	0.100	Gipfel		geo		NN		
5871.200	0.400	der				ART		
5871.600	0.200	Rocky				NE		
5871.800	0.200	Mountains		setting_new		NE		
5877.300	0.400	in				APPR		
5877.700	0.300	kurzer				ADJA		
5878.000	0.100	Hose		body		NN		
5878.100	0.500	läuft				VVFIN		
5878.600	0.100	er				PPER		
5878.700	0.100	mit				APPR		
5878.800	0.200	fast				ADV		
5879.000	0.500	schulterlangem				ADJA		
5879.500	0.100	Haar		head		NN		
5879.600	0.300	auf				APPR		
5879.900	0.200	einer				ART		
5880.100	0.500	Landstraße		setting_new;geo		NN		
5881.500	0.500	Forrest		mname		NN		
5882.000	0.300	kommt				VVFIN		
5882.300	0.100	in				APPR		
5882.400	0.700	gleichbleibendem				ADJA		
5883.100	0.300	Tempo				NN		
5883.400	0.200	an				APPR		
5883.600	0.200	einem				ART		
5883.800	0.200	Wald		setting_new;geo		NN		
5884.000	0.200	vorbei				PTKVZ		
5884.200	0.400	das				ART		
5884.600	0.200	Laub		object		NN		
5884.800	0.500	leuchtet				VVFIN		
5885.300	0.300	gelb				ADJD		
5885.600	0.500	orange				ADJA		
5886.100	0.200	und				KON		
5886.300	0.300	rot				ADJD		
5886.600	12.400	in				APPR		
5899.000	0.400	Greenbow				NE		
5899.400	0.200	beim				APPRART		
5899.600	0.300	Friseur		setting_rec		NN		
5899.900	10.100	Jenny		fname		NE		
5910.000	0.400	bedient				VVFIN		
5910.400	0.100	in				APPR		
5910.500	0.200	einem				ART		
5910.700	0.200	Restaurant		setting_new		NN		
5910.900	23.800	die				ART		
5934.700	0.400	Reporter		persons		NN		
5935.100	0.100	müssen				VMFIN		
5935.200	0.700	mitlaufen				VVIZU		
5935.900	4.500	in				APPR		
5940.400	0.200	einem				ART		
5940.600	0.300	Ort		setting_new		NN		
5940.900	0.200	ein				ART		
5941.100	0.200	junger#Mann		#	#	#		
5941.400	1.200	hängt				VVFIN		
5942.600	0.000	sich				PRF		
5942.600	0.200	an				APPR		
5942.800	0.200	seine				PPOSAT		
5943.000	0.300	Fersen				NN		
5943.300	18.800	mit				APPR		
5962.100	0.500	Abstand				NN		
5962.600	0.200	folgen				VVFIN		
5962.800	0.200	ihm				PPER		
5963.000	0.300	fünf				CARD		
5963.300	0.300	Leute		persons		NN		
5963.600	5.500	in				APPR		
5969.100	0.100	der				ART		
5969.200	0.300	Wüste		setting_new		NN		
5969.500	0.200	trabt				VVFIN		
5969.700	0.200	eine				ART		
5969.900	0.300	lange				ADJA		
5970.200	0.600	Läuferschlange		###persons###		NN		
5970.800	0.300	hinter				APPR		
5971.100	0.100	ihm				PPER		
5971.200	0.100	her				ADV		
6001.400	4.100	der				ART		
6005.500	0.200	Mann		male		NN		
6005.700	0.300	bleibt				VVFIN		
6006.000	0.600	nachdenklich				ADJD		
6006.600	0.200	stehen				VVINF		
6006.800	7.300	ein				ART		
6014.100	0.400	Autoaufkleber		object		NN		
6014.500	0.500	shit				ADJD		
6015.000	0.200	happens				ADV		
6015.200	15.500	Forrest#drückt		#	#	#		
6030.700	0.200	sich				PRF		
6030.900	0.100	das				ART		
6031.000	0.300	gelbe				ADJA		
6031.300	0.400	T-Shirt		object		NN		
6031.700	0.200	ins				APPRART		
6031.900	0.200	verdeckte				ADJA		
6032.100	0.500	Gesicht		face		NN		
6032.600	0.100	und				KON		
6032.700	0.200	gibt				VVFIN		
6032.900	0.100	es			object	PPER		
6033.000	0.100	zurück				PTKVZ		
6033.100	0.600	darauf				PROAV		
6033.700	0.200	ein				ART		
6033.900	0.700	Smiley-Abdruck		###face###		NN		
6034.600	11.000	Forrest		mname		NN		
6045.600	0.300	läuft				VVFIN		
6045.900	0.100	mit				APPR		
6046.000	0.200	seinen				PPOSAT		
6046.200	0.500	Anhängern		persons		NN		
6046.700	0.000	durch				APPR		
6046.700	0.300	eine				ART		
6047.000	0.300	Steppe		setting_new		NN		
6047.300	5.200	im				APPRART		
6052.500	0.500	Hintergrund				NN		
6053.000	0.500	Tafelberge		geo		NE		
6061.400	10.900	er				PPER		
6072.300	0.200	bleibt				VVFIN		
6072.500	0.400	stehen				VVINF		
6072.900	0.800	ein				ART		
6073.700	0.300	gutes				ADJA		
6074.000	0.100	Stück				NN		
6074.100	0.400	hinter				APPR		
6074.500	0.100	ihm				PPER		
6074.600	0.400	stoppt				VVFIN		
6075.000	0.100	auch				ADV		
6075.100	0.200	die				ART		
6075.300	0.100	Gruppe		persons		NN		
6075.400	0.400	der				ART		
6075.800	0.100	rund				ADV		
6075.900	0.400	50				CARD		
6076.300	0.300	Männer		males		NN		
6076.600	0.000	und				KON		
6076.600	0.500	Frauen		females		NN		
6077.100	0.100	die				ART		
6077.200	0.100	ihm				PPER		
6077.300	0.400	gefolgt				VVPP		
6077.700	0.100	sind				VAFIN		
6077.800	1.000	sein				PPOSAT		
6078.800	0.300	welliges				ADJA		
6079.100	0.100	Haar		head		NN		
6079.200	0.500	unter				APPR		
6079.700	0.200	dem				ART		
6079.900	0.300	Käppi		head		NN		
6080.200	0.300	reicht				VVFIN		
6080.500	0.200	bis				APPR		
6080.700	0.100	zu				APPR		
6080.800	0.200	den				ART		
6081.000	0.600	Schulterblättern		bodypart		NN		
6081.600	0.400	sein				PPOSAT		
6082.000	0.500	zotteliger				ADJA		
6082.500	0.200	Bart		face		NN		
6082.700	0.300	bis				APPR		
6083.000	0.100	auf				APPR		
6083.100	0.100	die				ART		
6083.200	0.300	Brust		body		NN		
6083.500	0.500	er				PPER		
6084.000	0.200	dreht				VVFIN		
6084.200	0.000	sich				PRF		
6084.200	0.300	um				PTKVZ		
6084.500	5.200	Forrest		mname		NN		
6089.700	0.300	sieht				VVFIN		
6090.000	0.200	zu				APPR		
6090.200	0.200	den				ART		
6090.400	0.100	Leuten		persons		NN		
6090.500	0.600	hinüber				ADV		
6091.100	0.500	er				PPER		
6091.600	0.300	trägt				VVFIN		
6091.900	0.200	eine				ART		
6092.100	0.100	blaue				ADJA		
6092.200	0.600	Trainingsjacke		body		NN		
6092.800	0.300	mit				APPR		
6093.100	0.400	brauner				ADJA		
6093.500	0.100	Hose		body		NN		
6093.600	0.700	darüber				PROAV		
6094.300	0.200	eine				ART		
6094.500	0.300	weite				ADJA		
6094.800	0.600	Regenjacke		body		NN		
6096.300	10.200	mit				APPR		
6106.500	0.400	schleppenden				ADJA		
6106.900	0.400	Schritten				NN		
6107.300	0.200	geht				VVFIN		
6107.500	0.200	er				PPER		
6107.700	0.100	auf				APPR		
6107.800	0.200	die				ART		
6108.000	0.100	Gruppe		###persons###		NN		
6108.100	0.300	zu				PTKVZ		
6114.000	3.600	die				ART		
6117.600	0.300	Leute		persons		NN		
6117.900	0.400	weichen				VVFIN		
6118.300	0.100	nach				APPR		
6118.400	0.300	links				ADV		
6118.700	0.200	und				KON		
6118.900	0.000	rechts				ADV		
6118.900	0.400	aus				APZR		
6119.300	0.800	lassen				VVFIN		
6120.100	0.200	ihn				PPER		
6120.300	0.200	durch				PTKVZ		
6120.500	0.300	und				KON		
6120.800	0.200	sehen				VVFIN		
6121.000	0.100	ihm				PPER		
6121.100	0.200	nach				PTKVZ		
6121.300	3.900	Forrest		mname		NN		
6125.200	0.200	geht				VVFIN		
6125.400	0.300	weiter				PTKVZ		
6125.700	8.200	im				APPRART		
6133.900	0.400	Fernseher		setting_new;object		NN		
6134.300	0.500	Ronald				NE		
6134.800	0.300	Reagan		mname		NE		
6135.100	0.100	geht				VVFIN		
6135.200	0.100	zu				APPR		
6135.300	0.300	seinem				PPOSAT		
6135.600	0.100	Wagen		setting_new		NN		
6135.700	3.900	der				ART		
6139.600	0.300	Schütze		male		NN		
6139.900	0.200	wird				VAFIN		
6140.100	0.400	überwältigt				VVPP		
6140.500	5.700	Bei				APPR		
6146.200	0.500	Forrest		setting_rec;mname		NN		
6146.700	0.200	Louis		fname		NE		
6174.000	8.500	sie				PPER		
6182.500	0.300	zeigt				VVFIN		
6182.800	0.200	über				APPR		
6183.000	0.100	die				ART		
6183.100	0.300	Straße		geo		NN		
6183.400	2.200	der				PDS		
6185.600	0.100	nimmt				VVFIN		
6185.700	0.100	ihr				PPER		
6185.800	0.200	den				ART		
6186.000	0.100	Brief		object		NN		
6186.100	0.200	ab				PTKVZ		
6186.300	0.300	und				KON		
6186.600	0.200	rennt				VVFIN		
6186.800	0.100	mit				APPR		
6186.900	0.700	Pralinenschachtel		object		NN		
6187.600	0.200	und				KON		
6187.800	0.200	Koffer		object		NN		
6188.000	2.000	auf				APPR		
6190.000	0.200	die				ART		
6190.200	0.300	Straße		geo		NN		
6190.500	4.100	Forrest		mname		NN		
6194.600	0.200	hetzt				VVFIN		
6194.800	0.300	weiter				PTKVZ		
6195.100	3.600	Jenny		fname		NE		
6198.700	0.300	öffnet				VVFIN		
6199.000	0.200	ihre				PPOSAT		
6199.200	0.600	Wohnungstür		setting_new;roomgeo		NN		
6199.800	4.700	sie				PPER		
6204.500	0.400	umarmt				ADJD		
6204.900	0.100	ihn				PPER		
6205.000	7.100	Jenny		fname		NE		
6212.100	0.200	hat				VAFIN		
6212.300	0.200	eine				ART		
6212.500	0.300	nackenlange				ADJA		
6212.800	0.700	Föhnfrisur		head		NN		
6213.500	9.400	sie				PPER		
6222.900	0.300	trägt				VVFIN		
6223.200	0.100	noch				ADV		
6223.300	0.100	ihr				PPOSAT		
6223.400	0.800	türkisfarbenes				ADJA		
6224.200	0.800	Kellnerinnenkleid		body		NN		
6225.000	2.200	Forrest		mname		NN		
6227.200	0.100	gib				VVFIN		
6227.300	0.100	dir				PPER		
6227.400	0.100	die				ART		
6227.500	0.400	Schachtel		object		NN		
6234.000	7.600	auf				APPR		
6241.600	0.200	dem				ART		
6241.800	0.200	Cover		object		NN		
6242.000	1.300	von				APPR		
6243.300	0.700	Runnersworld				NE		
6244.000	0.100	und				KON		
6244.100	0.200	vom				APPRART		
6244.300	0.300	National				NE		
6244.600	0.200	Enquirer				NN		
6244.800	5.500	Jenny		fname		NE		
6250.300	0.200	schaut				VVFIN		
6250.500	0.200	ins				APPRART		
6250.700	0.300	Album		object		NN		
6251.000	0.600	Forrest		mname		NN		
6251.600	0.400	betrachtet				VVFIN		
6252.000	0.200	sie				PPER		
6252.200	3.100	sie				PPER		
6255.300	0.200	klappt				VVFIN		
6255.500	0.100	das				ART		
6255.600	0.300	Album		object		NN		
6255.900	0.200	zu				PTKVZ		
6256.100	20.400	eine				ART		
6276.500	0.200	Frau		female		NN		
6276.700	0.300	bringt				VVFIN		
6277.000	0.200	einen				ART		
6277.200	0.100	Jungen		male		NN		
6277.300	3.500	sie				PPER		
6280.800	0.200	hebt				VVFIN		
6281.000	0.200	ihn				PPER		
6281.200	0.200	hoch				PTKVZ		
6281.400	10.500	sie				PPER		
6291.900	0.200	geht				VVFIN		
6292.100	0.100	mit				APPR		
6292.200	0.200	den				ART		
6292.400	0.200	blonden				ADJA		
6292.600	0.400	Jungen		male		NN		
6293.000	0.100	auf				APPR		
6293.100	0.100	dem				ART		
6293.200	0.300	Arm		bodypart		NN		
6293.500	0.200	zu				APPR		
6293.700	0.200	Forrest		mname		NN		
6293.900	10.000	er				PPER		
6303.900	0.100	läuft				VVFIN		
6304.000	0.300	ins				APPRART		
6304.300	0.200	Kinderzimmer		locale		NN		
6304.500	22.300	er#starrt		#	#	#		
6326.800	0.500	weiter				ADV		
6327.300	0.100	zu				APPR		
6327.400	0.200	dem				ART		
6327.600	0.200	Jungen		male		NN		
6333.100	0.700	verstört				ADJD		
6333.800	0.300	weicht				VVFIN		
6334.100	0.100	er				PPER		
6334.200	0.100	zurück				PTKVZ		
6334.300	0.400	und				KON		
6334.700	1.300	senkt				VVFIN		
6336.000	0.600	verschämt				ADJD		
6336.600	0.200	den				ART		
6336.800	0.200	Blick				NN		
6337.000	3.900	er				PPER		
6340.900	0.200	steht				VVFIN		
6341.100	0.400	unruhig				ADJD		
6341.500	0.100	auf				APPR		
6341.600	0.100	der				ART		
6341.700	0.300	Stelle				NN		
6342.000	4.300	sie				PPER		
6346.300	0.200	nimmt				VVFIN		
6346.500	0.200	seine				PPOSAT		
6346.700	0.300	Hand		bodypart		NN		
6347.000	6.100	er				PPER		
6353.100	0.500	beobachtet				VVFIN		
6353.600	0.300	seinen				PPOSAT		
6353.900	0.200	Sohn		male		NN		
6354.100	0.200	der				ART		
6354.300	0.800	Sesamstraße				NE		
6355.100	0.200	guckt				VVPP		
6355.300	23.900	sein				PPOSAT		
6379.200	0.300	Blick#geht		#	#	#		
6379.500	0.200	zwischen				APPR		
6379.700	0.300	ihr				PPER		
6380.000	0.200	und				KON		
